POYEAR,POSERIES,PONO,PODATE,SUPPCODE,OURREF,YOURREF,NOITEMS,EXCISE,EXCISEPER,EDUCESSPER,SALETAX,SALETAXPER,OCTROIPER,MILDELIV,FREIGHT,PAYTERM,BANKTHRU,ADVAMOUNT,INSURANCE,INSAMOUNT,DESPATCH,REMARK1,REMARK2,REMARK3,REMARK4,CHGPODATE,EXITEMS,STATUS,USERID,ACTION,PRTFLG,FREIGHTRS,ADVNOTENO,BKSRS,VOUNO,ADVPRTFLG,SALETAXPER1,SALETAXPER2,GPS_YEAR,GPS_SER,GPS_NO
20122013,ST,2425,25-03-13,302J179,,,2,0,0,0,1,5,0,MILL DELIVERY,NIL,AGNST DELIVERY, ,17403.75,0,0,3,,,,,00:00.0,0, ,STORE,UPD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2426,25-03-13,302S703,,RECIEVED,1,1,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,NOTE : SUBMIT CENVAT COPY ALONG WITH,SUPPLY FOR OUR CENVAT CLAIM,00:00.0,0, ,STORE,UPD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2427,25-03-13,302H079,,,1,0,0,0,2,2,0,EX WORKS,EXTRA,AGNST PROFORMA, ,0,0,0,3,,,,,00:00.0,0, ,STORE,AMD,P,0,0, ,0, ,2,0,,,0
20122013,ST,2428,25-03-13,302S240,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,1,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2429,25-03-13,302S703,,,1,1,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,NOTE : SUBMIT CENVAT COPY ALONG WITH,SUPPLY FOR OUR CENVAT CLAIM,NULL,1,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2430,25-03-13,302P314,,,5,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,5,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2431,26-03-13,302S788,,,1,1,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,NOTE : SUBMIT CENVAT COPY ALONG WITH,SUPPLY FOR OUR CENVAT CLAIM,NULL,1,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2432,26-03-13,302D122,,,2,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,2,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2433,26-03-13,302A439,,,1,0,0,0,1,5,0,EX WORKS,650/- PER TONNE EXTRA,60 DAYS, ,0,0,0,3,,,,,NULL,1,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2434,26-03-13,302A573,,,1,3,208,3,1,15,0,EX WORKS,EXTRA,AGAINST PROFORMA, ,10119.6,0,0,3,P & F: 3% EXTRA,,NOTE : SUBMIT CENVAT COPY ALONG WITH,SUPPLY FOR OUR CENVAT CLAIM,00:00.0,1,E,STORE,UPD,P,238,0, ,0, ,12.5,2.5,,,0
20122013,ST,2435,29-03-13,302P341,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,1,E,ASD,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2436,28-03-13,302S788,,,2,1,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,NOTE : SUBMIT CENVAT COPY ALONG WITH,SUPPLY FOR OUR CENVAT CLAIM,00:00.0,2,E,STORE,UPD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2437,28-03-13,302G237,,,1,1,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,NOTE : SUBMIT CENVAT COPY ALONG WITH,SUPPLY FOR OUR CENVAT CLAIM,00:00.0,0, ,STORE,UPD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2438,29-03-13,302J172,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,1,E,ASD,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2439,29-03-13,302M028,,,2,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,2,E,ASD,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2440,29-03-13,302H114,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,1,E,ASD,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2441,29-03-13,302S788,,,1,1,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,NOTE : SUBMIT CENVAT COPY ALONG WITH,SUPPLY FOR OUR CENVAT CLAIM,NULL,1,E,ASD,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2442,29-03-13,302P135,,,1,0,0,0,1,5,0,EX WORKS,EXTRA,IMMEDIATE, ,0,0,0,3,,,,,NULL,1,E,ASD,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2443,29-03-13,302S703,,,2,1,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,NOTE : SUBMIT CENVAT COPY ALONG WITH,SUPPLY FOR OUR CENVAT CLAIM,NULL,2,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2444,29-03-13,302S378,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,00:00.0,1,E,STORE,UPD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2445,29-03-13,302H114,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,0, ,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2446,29-03-13,302L082,,,2,0,0,0,1,15,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,2,E,STORE,ADD,P,0,0, ,0, ,12.5,2.5,,,0
20122013,ST,2447,29-03-13,302S791,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,0, ,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2448,09-03-13,302F082,,,2,2,12,3,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,NOTE : SUBMIT CENVAT COPY ALONG WITH,SUPPLY FOR OUR CENVAT CLAIM,NULL,0, ,STORE,ADD, ,0,0, ,0, ,4,1,,,0
20122013,WO,74,02-03-13,302T171,,,1,0,0,0,1,0,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,00:00.0,1,E,STORE,AMD,P,0,0, ,0, ,0,0,,,0
20122013,WO,75,06-03-13,302C218,,,1,2,12.36,0,1,5,0,EX WORK,EXTRA,30 DAYS, ,0,0,0,3,LABOUR CHARGE EXTRA AS PER QUATATION,WORK IN MAIZE PRODUCT,NOTE : SUBMIT CENVAT COPY ALONG WITH,SUPPLY FOR OUR CENVAT CLAIM,NULL,1,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,WO,76,08-03-13,302S910,,,1,0,0,0,6,12.36,0,WORK IN MAIZE PRODUCTS.,,100% AFTER COMPLETION WORKS, ,0,0,0,3,,,CONTRACTORS RETENTION TO PARTY,ACCOUNT/MAIZE PRODUCTS,NULL,0, ,STORE,ADD,P,0,0, ,0, ,12.36,0,,,0
20122013,WO,77,20-03-13,302G300,,,2,0,0,0,6,12.36,0,WORKS IN MAIZE PRODUCTS,,IMMEDIATE, ,0,0,0,3,,,,,00:00.0,0, ,STORE,UPD,P,0,0, ,0, ,12.36,0,,,0
20122013,WO,78,23-03-13,302R097,,,1,0,0,0,6,12.36,0,WORK IN MAIZE PRODUCTS,NIL,80% AGNST DELIVERY, ,0,0,0,3,& 20% AFTER SUCCESSFUL COMMISSIONING,"NOTE: DE-COUPLING, RECOUPLING,","TRANSPORTATION, ALIGNMENT OF",ALTERNATOR IS NOT INCLUDED,00:00.0,0, ,STORE,UPD,P,0,0, ,0, ,12.36,0,,,0
20122013,WO,79,29-03-13,302K124,,,1,0,0,0,6,12.36,0,WORK IN MAIZE,NIL,30 DAYS, ,0,0,0,3,ESI WILL BE DEDUCTED @6.5% ON WAGES,P.F. DOCUMENTS TO BE SUBMITTED,,,NULL,0, ,STORE,ADD,P,0,0, ,0, ,12.36,0,,,0
