POYEAR,POSERIES,PONO,ITEMCODE,INDENTOR,INDYEAR,INDENTNO,MAJSRNO,ENQYEAR,ENQNO,SQTY,PORATE,DISCPER,DLVDATE,AP_VALUE,RECPTYEAR,RECPTNO,RECPTDATE,RECPTQTY,INWYEAR,INWARDNO,INWQTY,STATUS,USERID,ACTION,MOREDESC,MOREDESC1,MOREDESC2,DEPTYPE,DEPTCODE,MACHTYPE,MACHCODE,GPS_QTY,PEN_QTY
20122013,ST,2223,11001494,122,20122013,5806,,,0,2,14677,24,11-03-13,23424.49,20122013,8481,05-03-13,2,20122013,8083,2,E,STORE,ADD,,,,D,4,,,0,0
20122013,ST,2224,11003466,122,20122013,5806,,,0,1,6657,29,11-03-13,4962.79,20122013,8480,05-03-13,1,20122013,8082,1,E,STORE,ADD,,,,D,4,,,0,0
20122013,ST,2225,11102012,124,20122013,50687,,,0,3,333,45,11-03-13,576.92,20122013,8650,12-03-13,3,20122013,8240,3,E,STORE,ADD,(('FENNER' POLY 'F' PLUS PB)),,,D,504,,,0,0
20122013,ST,2225,11102087,124,20122013,50687,,,0,6,1106,45,11-03-13,3832.29,20122013,8650,12-03-13,6,20122013,8240,6,E,STORE,ADD,(('FENNER' POLY 'F' PLUS PB)),,,D,504,,,0,0
20122013,ST,2226,11107025,124,20122013,50687,,,0,10,22,0,11-03-13,231,20122013,8531,06-03-13,10,20122013,8130,10,E,STORE,ADD,,,,D,504,,,0,0
20122013,ST,2226,11133224,124,20122013,50687,,,0,50,17.93,40,11-03-13,564.8,20122013,8531,06-03-13,50,20122013,8130,50,E,STORE,ADD,,,,D,504,,,0,0
20122013,ST,2227,11103180,122,20122013,5775,, ,0,50,180,0,20-03-13,9450,20122013,8931,20-03-13,50,20122013,8513,50,E,STORE,UPD,,,,D,4,,,0,0
20122013,ST,2227,11133341,122,20122013,5775,, ,0,18,115,0,20-03-13,2173.5,20122013,8639,12-03-13,18,20122013,8231,18,E,STORE,UPD,,,,D,4,,,0,0
20122013,ST,2227,11133342,122,20122013,5775,, ,0,12,105,0,11-03-13,1323,20122013,8639,12-03-13,12,20122013,8231,12,E,STORE,UPD,,,,D,4,,,0,0
20122013,ST,2227,11881450,124,20122013,50659,, ,0,1,36100,0,11-03-13,37905,20122013,9089,25-03-13,1,20122013,8676,1,E,STORE,UPD,,,,D,504,,,0,0
20122013,ST,2227,11881486,124,20122013,50659,, ,0,1,22000,0,11-03-13,23100,20122013,9089,25-03-13,1,20122013,8676,1,E,STORE,UPD,,,,D,504,,,0,0
20122013,ST,2228,12382252,122,20122013,5727,,,0,1,31000,0,11-03-13,32550,20122013,9041,23-03-13,1,20122013,8615,1,E,STORE,UPD,,,,D,4,,,0,0
20122013,ST,2229,11481393,170,20122013,50717,,20122013,60,1,10000,0,11-03-13,11427.93,20122013,8595,09-03-13,1,20122013,8186,1,E,STORE,UPD,,,,D,502,,,0,0
20122013,ST,2230,12081010,160,20122013,20120,,,0,50,10,0,11-03-13,575,20122013,8625,11-03-13,50,20122013,8220,50,E,STORE,ADD,,,,D,201,,,0,0
20122013,ST,2231,12181140,160,20122013,20120,,,0,1,5500,0,11-03-13,5775,20122013,8935,21-03-13,1,20122013,8522,1,E,STORE,ADD,,,,D,201,,,0,0
20122013,ST,2231,12181144,160,20122013,20120,,,0,6,275,0,11-03-13,1732.5,20122013,8935,21-03-13,6,20122013,8522,6,E,STORE,ADD,,,,D,201,,,0,0
20122013,ST,2232,12381210,127,20122013,20175,,,0,10,37,30,11-03-13,271.95,20122013,8831,18-03-13,10,20122013,8412,10,E,STORE,ADD,,,,D,201,,,0,0
20122013,ST,2233,12342145,127,20122013,20175,,,0,100,34,0,11-03-13,3468,20122013,8522,06-03-13,100,20122013,8123,100,E,STORE,UPD,,,,D,201,,,0,0
20122013,ST,2234,11103547,127,20122013,20175,,,0,10,68,0,11-03-13,714,20122013,8571,08-03-13,6.2,20122013,8166,6.2,E,ASD,UPD,WITHOUT WASHER,,,D,201,,,0,0
20122013,ST,2235,11412007,170,20122013,5797,,,0,1,50000,0,12-04-13,57303.6, ,0,NULL,0, ,0,0, ,STORE,AMD,,,,D,7,,,0,0
20122013,ST,2236,12015084,160,20122013,90231,,,0,1,3000,25,12-03-13,2362.5,20122013,8578,08-03-13,1,20122013,8173,1,E,STORE,ADD,,,,D,902,,,0,0
20122013,ST,2237,12382229,141,20122013,50740,,,0,1,7250,5,12-03-13,7231.88,20122013,8524,06-03-13,1,20122013,8125,1,E,STORE,ADD,,,,D,502,,,0,0
20122013,ST,2237,12382230,141,20122013,50740,,,0,1,3150,5,12-03-13,3142.13,20122013,8524,06-03-13,1,20122013,8125,1,E,STORE,ADD,,,,D,502,,,0,0
20122013,ST,2238,12382114,124,20122013,50644,,20122013,44,1,11218,0,12-03-13,12041,20122013,8850,19-03-13,1,20122013,8431,1,E,STORE,AMD,,,,D,504,,,0,0
20122013,ST,2239,11603018,130,20122013,30432,,,0,2,1404,0,12-03-13,3229.2,20122013,8585,08-03-13,2,20122013,8180,2,E,STORE,ADD,3FT WIDTH X 9FT LENGTH,,,D,306,,,0,0
20122013,ST,2239,11609147,130,20122013,30432,,,0,2,1485,0,12-03-13,3415.5,20122013,8585,08-03-13,2,20122013,8180,2,E,STORE,ADD,3FT WIDTH X 9FT LENGTH,,,D,306,,,0,0
20122013,ST,2240,12306001,130,20122013,30432,,,0,60,6,0,12-03-13,378,20122013,8531,06-03-13,60,20122013,8130,60,E,STORE,ADD,,,,D,306,,,0,0
20122013,ST,2240,12306002,130,20122013,30432,,,0,60,10,0,12-03-13,630,20122013,8531,06-03-13,60,20122013,8130,60,E,STORE,ADD,,,,D,306,,,0,0
20122013,ST,2240,12306003,130,20122013,30432,,,0,60,12,0,12-03-13,756,20122013,8531,06-03-13,60,20122013,8130,60,E,STORE,ADD,,,,D,306,,,0,0
20122013,ST,2241,11104471,130,20122013,30431,,,0,36,18,0,12-03-13,680.4, ,0,NULL,0, ,0,0, ,STORE,ADD,,,,D,306,,,0,0
20122013,ST,2241,11606177,130,20122013,30431,,,0,36,35,0,12-03-13,1323, ,0,NULL,0, ,0,0, ,STORE,ADD,1/2 X3/8 X 2.3/4,,,D,306,,,0,0
20122013,ST,2241,11606178,130,20122013,30431,,,0,36,50,0,12-03-13,1890, ,0,NULL,0, ,0,0, ,STORE,ADD,"3/4 X 5/8 X 4""",,,D,306,,,0,0
20122013,ST,2242,11215034,130,20122013,30431,,,0,1,900,0,12-03-13,945,20122013,8684,13-03-13,1,20122013,8278,1,E,STORE,ADD,,,,D,306,,,0,0
20122013,ST,2243,11881017,141,20122013,50658,, ,0,2,4305,0,25-03-13,8996.4,20122013,8991,22-03-13,2,20122013,8572,2,E,STORE,AMD,,,,D,502,,,0,0
20122013,ST,2243,11881018,141,20122013,50658,, ,0,1,6300,0,25-03-13,6640.2,20122013,8991,22-03-13,1,20122013,8572,1,E,STORE,AMD,,,,D,502,,,0,0
20122013,ST,2243,11881018,141,20122013,50726,, ,0,2,6300,0,25-03-13,13066.2,20122013,8991,22-03-13,2,20122013,8572,2,E,STORE,AMD,,,,D,502,,,0,0
20122013,ST,2243,11881019,141,20122013,50658,, ,0,3,5250,0,25-03-13,16279.2,20122013,8991,22-03-13,3,20122013,8572,3,E,STORE,AMD,,,,D,502,,,0,0
20122013,ST,2244,11381374,122,20122013,5816,,,0,3,4500,17.5,12-03-13,11694.38,20122013,8583,08-03-13,3,20122013,8178,3,E,STORE,ADD,,,,D,4,,,0,0
20122013,ST,2246,12081084,160,20122013,90218,,,0,100,8,0,12-03-13,920,20122013,8597,09-03-13,120,20122013,8190,120,E,STORE,ADD,,,,D,901,,,0,0
20122013,ST,2247,12370015,112,20122013,30434,,,0,100,375,0,12-03-13,39375,20122013,8530,06-03-13,100,20122013,8129,100,E,STORE,ADD,,,,D,304,,,0,0
20122013,ST,2248,11181086,160,20122013,5539,,,0,50,9,0,12-03-13,472.5,20122013,8531,06-03-13,50,20122013,8130,50,E,STORE,ADD,,,,D,8,,,0,0
20122013,ST,2249,11181087,160,20122013,5539,,,0,6,85,0,12-03-13,586.5,20122013,8532,06-03-13,6,20122013,8131,6,E,STORE,ADD,,,,D,8,,,0,0
20122013,ST,2250,11001088,125,20122013,5817,,,0,6,264,28,12-03-13,1197.5,20122013,8514,06-03-13,6,20122013,8115,6,E,STORE,ADD,,,,D,8,,,0,0
20122013,ST,2250,11001089,125,20122013,5817,,,0,6,371,28,12-03-13,1682.86,20122013,8514,06-03-13,6,20122013,8115,6,E,STORE,ADD,,,,D,8,,,0,0
20122013,ST,2250,11001091,125,20122013,50748,,,0,6,431,28,12-03-13,1955.02,20122013,8514,06-03-13,6,20122013,8115,6,E,STORE,ADD,,,,D,506,,,0,0
20122013,ST,2250,11001132,125,20122013,5817,,,0,4,2544,24,12-03-13,8120.45,20122013,8543,07-03-13,4,20122013,8143,4,E,STORE,ADD,,,,D,8,,,0,0
20122013,ST,2251,11003097,125,20122013,50748,,,0,2,851,29,12-03-13,1268.84,20122013,8525,06-03-13,2,20122013,8126,2,E,STORE,ADD,,,,D,506,,,0,0
20122013,ST,2251,11003470,125,20122013,5817,,,0,4,546,29,12-03-13,1628.17,20122013,8525,06-03-13,4,20122013,8126,4,E,STORE,ADD,,,,D,8,,,0,0
20122013,ST,2251,11003477,125,20122013,5817,,,0,8,2949,29,12-03-13,17587.84,20122013,8651,12-03-13,7,20122013,8241,7,E,STORE,ADD,,,,D,8,,,0,0
20122013,ST,2251,11003484,125,20122013,5818,,,0,2,4499,29,12-03-13,6708.01,20122013,8525,06-03-13,2,20122013,8126,2,E,STORE,ADD,,,,D,8,,,0,0
20122013,ST,2252,11011554,125,20122013,50748,,,0,8,600,0,12-03-13,5040,20122013,8515,06-03-13,8,20122013,8116,8,E,STORE,ADD,,,,D,506,,,0,0
20122013,ST,2252,11011556,125,20122013,50748,,,0,4,220,0,12-03-13,924,20122013,8515,06-03-13,4,20122013,8116,4,E,STORE,ADD,,,,D,506,,,0,0
20122013,ST,2253,11011540,125,20122013,5818,,,0,1,11357.58,0,12-03-13,11925.46,20122013,8673,12-03-13,1,20122013,8137,1,E,STORE,UPD,,,,D,8,,,0,0
20122013,ST,2254,12302095,125,20122013,5818,,,0,6,160,10,12-03-13,907.2,20122013,8723,13-03-13,6,20122013,8317,6,E,STORE,ADD,,,,D,8,,,0,0
20122013,ST,2254,12302252,125,20122013,5818,,,0,6,36,10,12-03-13,204.12,20122013,8723,13-03-13,6,20122013,8317,6,E,STORE,ADD,,,,D,8,,,0,0
20122013,ST,2255,11108188,125,20122013,5766,,,0,14,393,12,06-03-13,5083.85,20122013,8517,06-03-13,14,20122013,8118,14,E,STORE,ADD,,,,D,8,,,0,0
20122013,ST,2256,12001607,160,20122013,20180,,,0,100,2532,61,14-03-13,116500.92,20122013,8794,16-03-13,119,20122013,8382,119,E,STORE,UPD,,,,D,201,,,0,0
20122013,ST,2257,12081075,160,20122013,20181,,,0,50,34.13,20,14-03-13,1433.46,20122013,8600,09-03-13,50,20122013,8193,50,E,STORE,ADD,,,,D,201,,,0,0
20122013,ST,2257,12081305,160,20122013,20181,,,0,10,23.48,20,14-03-13,197.23,20122013,8600,09-03-13,10,20122013,8193,10,E,STORE,ADD,,,,D,201,,,0,0
20122013,ST,2257,12081308,160,20122013,20181,,,0,15,64.33,20,14-03-13,810.56,20122013,8600,09-03-13,15,20122013,8193,15,E,STORE,ADD,,,,D,201,,,0,0
20122013,ST,2257,12081309,160,20122013,20181,,,0,60,91.63,20,14-03-13,4618.15,20122013,8600,09-03-13,60,20122013,8193,60,E,STORE,ADD,socket must be aluminium,,,D,201,,,0,0
20122013,ST,2257,12081713,160,20122013,20181,,,0,15,53.2,20,14-03-13,670.32,20122013,8600,09-03-13,15,20122013,8193,15,E,STORE,ADD,,,,D,201,,,0,0
20122013,ST,2258,11101059,160,20122013,20182,,,0,50,66,35,14-03-13,2252.25,20122013,8568,08-03-13,50,20122013,8163,50,E,STORE,ADD,,,,D,201,,,0,0
20122013,ST,2259,12081084,160,20122013,20182,,,0,120,8,0,14-03-13,1104,20122013,8599,09-03-13,120,20122013,8192,120,E,STORE,ADD,,,,D,201,,,0,0
20122013,ST,2260,11102289,122,20122013,5813,,,0,20,1675,40,07-03-13,21105,20122013,8584,08-03-13,13,20122013,8179,13,,STORE,UPD,(('FENNER' POLY 'F' PLUS PB)),,,D,4,,,0,0
20122013,ST,2261,11001560,160,20122013,5822,,,0,2,6606,24,15-03-13,10543.18,20122013,8653,12-03-13,2,20122013,8244,2,E,STORE,ADD,,,,D,7,,,0,0
20122013,ST,2262,12082290,160,20122013,40529,,,0,1,210100,0,09-03-13,210100,20122013,9045,23-03-13,1,20122013,8619,1,E,STORE,UPD,,,,D,406,,,0,0
20122013,ST,2263,11107003,153,20122013,60106,,,0,10,587,22,15-03-13,4807.53,20122013,8617,09-03-13,9.86,20122013,8212,9.86,E,STORE,ADD,,,,D,601,,,0,0
20122013,ST,2264,11381023,153,20122013,60106,,,0,30,24.6,0,15-03-13,774.9,20122013,8695,13-03-13,30,20122013,8290,30,E,STORE,ADD,,,,D,601,,,0,0
20122013,ST,2265,12306001,153,20122013,60106,,,0,200,6,0,15-03-13,1260,20122013,8872,19-03-13,200,20122013,8448,200,E,STORE,ADD,,,,D,601,,,0,0
20122013,ST,2266,12306263,153,20122013,60106,, ,0,19,50,0,15-03-13,997.5,20122013,9098,25-03-13,19.3,20122013,8685,19.3,E,STORE,UPD,,,,D,601,,,0,0
20122013,ST,2267,12381049,153,20122013,60106,,,0,6,235,0,15-03-13,1621.5,20122013,8668,12-03-13,6,20122013,8259,6,E,STORE,ADD,,,,D,601,,,0,0
20122013,ST,2268,11106106,150,20122013,60104,,,0,200,56,0,16-03-13,12880,20122013,8828,18-03-13,221.46,20122013,8409,221.46,E,STORE,UPD,,,,D,601,,,0,0
20122013,ST,2269,11102012,124,20122013,50737,,,0,8,333,45,16-03-13,1538.46,20122013,8650,12-03-13,8,20122013,8240,8,E,STORE,ADD,(('FENNER' POLY 'F' PLUS PB)),,,D,504,,,0,0
20122013,ST,2269,11102017,124,20122013,50737,,,0,6,478,0,16-03-13,3011.4,20122013,8650,12-03-13,6,20122013,8240,6,E,STORE,ADD,(('FENNER' POLY 'F' PLUS PB)),,,D,504,,,0,0
20122013,ST,2269,11102076,124,20122013,50737,,,0,6,324,45,16-03-13,1122.66,20122013,8650,12-03-13,6,20122013,8240,6,E,STORE,ADD,(('FENNER' POLY 'F' PLUS PB)),,,D,504,,,0,0
20122013,ST,2269,11102303,124,20122013,50737,,,0,4,836,45,16-03-13,1931.16,20132014,233,09-04-13,4,20132014,132,4,E,STORE,ADD,(('FENNER' POLY 'F' PLUS PB)),,,D,504,,,0,0
20122013,ST,2270,12306065,124,20122013,50737,,,0,20,35,0,16-03-13,735,20132014,104,05-04-13,20,20132014,103,20,E,STORE,ADD,,,,D,504,,,0,0
20122013,ST,2271,11481868,170,20122013,90229,,,0,1,2250,10,16-03-13,2126.25,20122013,8905,20-03-13,1,20122013,8488,1,E,STORE,ADD,,,,D,901,,,0,0
20122013,ST,2272,12319014,124,20122013,50747,,,0,2,400,0,16-03-13,840,20132014,211,08-04-13,2,20132014,224,2,E,STORE,ADD,,,,D,502,,,0,0
20122013,ST,2273,11103043,124,20122013,50749,,,0,25,65,0,16-03-13,1706.25,20122013,8689,13-03-13,25,20122013,8283,25,E,STORE,ADD,,,,D,504,,,0,0
20122013,ST,2273,11103044,124,20122013,50749,,,0,15,65,0,16-03-13,1023.75,20122013,8689,13-03-13,15,20122013,8283,15,E,STORE,ADD,,,,D,504,,,0,0
20122013,ST,2274,11242003,124,20122013,50749,,,0,25,50,0,16-03-13,1312.5,20122013,9027,23-03-13,25,20122013,8605,25,E,STORE,AMD,,,,D,504,,,0,0
20122013,ST,2274,11242006,124,20122013,50749,,,0,10,220,0,16-03-13,2310,20122013,9027,23-03-13,10,20122013,8605,10,E,STORE,AMD,,,,D,504,,,0,0
20122013,ST,2274,11242039,124,20122013,50749,,,0,25,122,0,16-03-13,3202.5,20122013,9027,23-03-13,25,20122013,8605,25,E,STORE,AMD,,,,D,504,,,0,0
20122013,ST,2275,11003181,153,20122013,60107,,,0,2,820,29,16-03-13,1222.62,20122013,8652,12-03-13,2,20122013,8242,2,E,STORE,ADD,,,,D,601,,,0,0
20122013,ST,2276,11001188,153,20122013,60107,,,0,2,6697,24,16-03-13,10688.41,20122013,8654,12-03-13,2,20122013,8245,2,E,STORE,ADD,,,,D,601,,,0,0
20122013,ST,2277,11006019,153,20122013,60107,,,0,2,209,15,16-03-13,373.07,20122013,8662,12-03-13,2,20122013,8253,2,E,STORE,ADD,,,,D,601,,,0,0
20122013,ST,2277,11006030,153,20122013,60107,,,0,2,150,15,16-03-13,267.75,20122013,8662,12-03-13,2,20122013,8253,2,E,STORE,ADD,,,,D,601,,,0,0
20122013,ST,2278,11101109,153,20122013,60107,,,0,3,45,0,16-03-13,141.75,20122013,8682,13-03-13,3,20122013,8276,3,E,STORE,ADD,,,,D,601,,,0,0
20122013,ST,2278,11101204,153,20122013,90237,,,0,5,267,25,16-03-13,1051.31,20122013,8682,13-03-13,5,20122013,8276,5,E,STORE,ADD,,,,D,901,,,0,0
20122013,ST,2278,11101477,153,20122013,90237,,,0,3,25,0,16-03-13,78.75,20122013,8682,13-03-13,3,20122013,8276,3,E,STORE,ADD,,,,D,901,,,0,0
20122013,ST,2278,11101887,153,20122013,90237,,,0,4,1342,25,16-03-13,4227.3,20122013,8682,13-03-13,4,20122013,8276,4,E,STORE,ADD,,,,D,901,,,0,0
20122013,ST,2278,11101888,153,20122013,90237,,,0,4,670,25,16-03-13,2110.5,20122013,8682,13-03-13,4,20122013,8276,4,E,STORE,ADD,,,,D,901,,,0,0
20122013,ST,2278,11103126,153,20122013,90237,,,0,5,60,0,16-03-13,315,20122013,8682,13-03-13,5,20122013,8276,5,E,STORE,ADD,,,,D,901,,,0,0
20122013,ST,2279,11806187,122,20122013,5812,,,0,1,10200,0,16-03-13,10710,20132014,112,05-04-13,1,20132014,111,1,E,STORE,ADD,,,,D,4,,,0,0
20122013,ST,2280,12382145,103,20122013,40532,, ,0,6,8600,0,31-03-13,54180,20132014,238,09-04-13,6,20132014,249,6,E,STORE,UPD,,,,D,406,,,0,0
20122013,ST,2281,12142133,160,20122013,30435,,,0,3,980,5,11-04-13,3211.95,20122013,8834,18-03-13,3,20122013,8415,3,E,STORE,UPD,,,,D,304,,,0,0
20122013,ST,2281,12142134,160,20122013,30435,,,0,5,460,5,11-04-13,2512.75,20122013,8834,18-03-13,5,20122013,8415,5,E,STORE,UPD,,,,D,304,,,0,0
20122013,ST,2281,12142149,160,20122013,5096,,,0,1,4200,5,11-04-13,4588.5,20122013,8834,18-03-13,1,20122013,8415,1,E,STORE,UPD,,,,D,4,,,0,0
20122013,ST,2281,12142153,160,20122013,5491,,,0,2,2660,5,11-04-13,5812.1,20122013,8834,18-03-13,2,20122013,8415,2,E,STORE,UPD,,,,D,8,,,0,0
20122013,ST,2281,12142154,160,20122013,5491,,,0,3,960,5,11-04-13,3146.4,20122013,8834,18-03-13,3,20122013,8415,3,E,STORE,UPD,,,,D,8,,,0,0
20122013,ST,2281,12142155,160,20122013,5491,,,0,3,2660,5,11-04-13,8718.15,20122013,8834,18-03-13,2,20122013,8415,2,,STORE,UPD,,,,D,8,,,0,0
20122013,ST,2281,12142156,160,20122013,5491,,,0,1,1940,5,11-04-13,2119.45,20122013,8834,18-03-13,1,20122013,8415,1,E,STORE,UPD,,,,D,8,,,0,0
20122013,ST,2281,12142157,160,20122013,5491,,,0,5,920,5,11-04-13,5025.5,20122013,8834,18-03-13,5,20122013,8415,5,E,STORE,UPD,for frame HX200M also,,,D,8,,,0,0
20122013,ST,2281,12145052,160,20122013,30435,,,0,3,680,5,11-04-13,2228.7,20122013,8834,18-03-13,3,20122013,8415,3,E,STORE,UPD,,,,D,304,,,0,0
20122013,ST,2281,12145056,160,20122013,30435,,,0,3,680,5,11-04-13,2228.7,20122013,8834,18-03-13,3,20122013,8415,3,E,STORE,UPD,,,,D,304,,,0,0
20122013,ST,2281,12145059,160,20122013,30435,,,0,3,1680,5,11-04-13,5506.2,20122013,8834,18-03-13,3,20122013,8415,3,E,STORE,UPD,,,,D,304,,,0,0
20122013,ST,2282,11221006,141,20122013,50741,,,0,10,550,0,18-03-13,5775,20122013,9028,23-03-13,10,20122013,8606,10,E,STORE,ADD,,,,D,504,,,0,0
20122013,ST,2282,11242005,141,20122013,50741,,,0,20,195,0,18-03-13,4095,20122013,9028,23-03-13,20,20122013,8606,20,E,STORE,ADD,,,,D,504,,,0,0
20122013,ST,2283,11241007,141,20122013,50741,,,0,16,125,0,18-03-13,2100,20122013,8687,13-03-13,16,20122013,8281,16,E,STORE,ADD,,,,D,504,,,0,0
20122013,ST,2284,11385028,106,20122013,5814,,,0,1,75000,0,31-03-13,78750,20132014,174,06-04-13,1,20132014,174,1,E,STORE,UPD,,,,D,4,,,0,0
20122013,ST,2285,11181094,121,20122013,5796,,,0,24,300,0,18-03-13,7560,20122013,8791,16-03-13,24,20122013,8379,24,E,STORE,ADD,,,,D,4,,,0,0
20122013,ST,2286,11003530,160,20122013,90241,,,0,1,5228,29,19-03-13,3897.47,20122013,8700,13-03-13,1,20122013,8295,1,E,STORE,ADD,C3,,,D,901,,,0,0
20122013,ST,2287,11001104,160,20122013,90241,,,0,1,5273,24,19-03-13,4207.85,20122013,8880,19-03-13,1,20122013,8456,1,E,STORE,ADD,C3,,,D,901,,,0,0
20122013,ST,2288,11450053,170,20122013,50633,,20122013,40,2,5000,0,20-04-13,12921.4,20122013,9012,22-03-13,2,20122013,8432,2,E,STORE,UPD,,,,D,501,,,0,0
20122013,ST,2288,11481469,170,20122013,90193,,20122013,40,2,1550,0,20-04-13,4005.63,20132014,182,06-04-13,2,20132014,184,2,E,STORE,UPD,,,,D,901,,,0,0
20122013,ST,2288,11481652,170,20122013,60090,,20122013,40,2,975,0,20-04-13,2519.67,20132014,182,06-04-13,2,20132014,184,2,E,STORE,UPD,,,,D,601,,,0,0
20122013,ST,2288,11481858,170,20122013,50633,,20122013,40,2,875,0,20-04-13,2261.25,20132014,182,06-04-13,2,20132014,184,2,E,STORE,UPD,,,,D,501,,,0,0
20122013,ST,2289,11881017,141,20122013,50766,,,0,4,4305,0,28-03-13,17564.4, ,0,NULL,0, ,0,0, ,STORE,UPD,,,,D,502,,,0,0
20122013,ST,2289,11881018,141,20122013,50766,,,0,1,6300,0,28-03-13,6426, ,0,NULL,0, ,0,0, ,STORE,UPD,,,,D,502,,,0,0
20122013,ST,2289,11881019,141,20122013,50766,,,0,3,5250,0,28-03-13,16065, ,0,NULL,0, ,0,0, ,STORE,UPD,,,,D,502,,,0,0
20122013,ST,2290,11108209,150,20122013,90239,,,0,1,6950,5,20-03-13,6932.63,20122013,9047,23-03-13,1,20122013,8621,1,E,STORE,ADD,,,,D,901,,,0,0
20122013,ST,2290,11108217,150,20122013,90239,,,0,1,3850,5,20-03-13,3840.38,20122013,9047,23-03-13,1,20122013,8621,1,E,STORE,ADD,,,,D,901,,,0,0
20122013,ST,2291,11201002,150,20122013,90239,, ,0,36.78,82.25,0,01-04-13,3176.42,20122013,9122,26-03-13,36.78,20122013,8714,36.78,E,STORE,UPD,,,,D,901,,,0,0
20122013,ST,2292,11220007,150,20122013,90239,,,0,6,131,0,20-03-13,825.3,20122013,9121,26-03-13,6,20122013,8713,6,E,STORE,UPD,,,,D,901,,,0,0
20122013,ST,2292,11260002,150,20122013,90239,,,0,6,37,0,20-03-13,233.1,20122013,9121,26-03-13,6,20122013,8713,6,E,STORE,UPD,,,,D,901,,,0,0
20122013,ST,2293,12201114,182,20122013,40533,,,0,10,670,0,20-03-13,7705,20122013,8956,21-03-13,10,20122013,8542,10,E,STORE,ADD,,,,D,406,,,0,0
20122013,ST,2294,11805460,141,20122013,50768,,,0,45,120,0,20-03-13,6210, ,0,NULL,0, ,0,0, ,STORE,UPD,,,,D,502,,,0,0
20122013,ST,2294,11805510,141,20122013,50768,, ,0,70,115,0,20-03-13,9257.5, ,0,NULL,0, ,0,0, ,STORE,UPD,,,,D,502,,,0,0
20122013,ST,2295,11182045,182,20122013,10152,,,0,2,910,0,20-03-13,2093,20122013,8926,20-03-13,2,20122013,8507,2,E,STORE,ADD,,,,D,101,,,0,0
20122013,ST,2296,11609010,130,20122013,30437,,,0,2,290,5,20-03-13,578.55,20122013,9008,22-03-13,2,20122013,8586,2,E,STORE,UPD,,,,D,306,,,0,0
20122013,ST,2296,11609083,130,20122013,30437,,,0,1,850,5,20-03-13,847.88,20122013,9008,22-03-13,1,20122013,8586,1,E,STORE,UPD,,,,D,306,,,0,0
20122013,ST,2296,11609092,130,20122013,30438,,,0,2,1365,5,20-03-13,2723.18,20122013,9008,22-03-13,2,20122013,8586,2,E,STORE,UPD,,,,D,306,,,0,0
20122013,ST,2296,11609119,130,20122013,30439,,,0,1,3350,5,20-03-13,3341.63,20122013,9008,22-03-13,1,20122013,8586,1,E,STORE,UPD,,,,D,306,,,0,0
20122013,ST,2296,11609125,130,20122013,30439,,,0,2,850,5,20-03-13,1695.75,20122013,9008,22-03-13,2,20122013,8586,2,E,STORE,UPD,,,,D,306,,,0,0
20122013,ST,2296,11609201,130,20122013,30437,,,0,1,3150,0,20-03-13,3307.5,20122013,9008,22-03-13,1,20122013,8586,1,E,STORE,UPD,,,,D,306,,,0,0
20122013,ST,2296,11609204,130,20122013,30438,,,0,2,2360,5,20-03-13,4708.2,20122013,9008,22-03-13,2,20122013,8586,2,E,STORE,UPD,,,,D,306,,,0,0
20122013,ST,2296,11609206,130,20122013,30437,,,0,2,750,0,20-03-13,1575,20122013,9008,22-03-13,2,20122013,8586,2,E,STORE,UPD,,,,D,306,,,0,0
20122013,ST,2296,12378025,130,20122013,30439,,,0,2,115,5,20-03-13,229.43,20122013,9008,22-03-13,2,20122013,8586,2,E,STORE,UPD,,,,D,306,,,0,0
20122013,ST,2296,12378026,130,20122013,30439,,,0,2,72,5,20-03-13,143.64,20122013,9008,22-03-13,2,20122013,8586,2,E,STORE,UPD,,,,D,306,,,0,0
20122013,ST,2296,12378027,130,20122013,30440,,,0,2,52,5,20-03-13,103.74,20122013,9008,22-03-13,2,20122013,8586,2,E,STORE,UPD,,,,D,306,,,0,0
20122013,ST,2296,12378028,130,20122013,30440,,,0,2,740,5,20-03-13,1476.3,20122013,9008,22-03-13,2,20122013,8586,2,E,STORE,UPD,,,,D,306,,,0,0
20122013,ST,2296,12378029,130,20122013,30440,,,0,2,691,5,20-03-13,1378.55,20122013,9008,22-03-13,2,20122013,8586,2,E,STORE,UPD,,,,D,306,,,0,0
20122013,ST,2297,11420037,170,20122013,30428,,,0,1,9630,10,22-03-13,9100.35,20132014,72,04-04-13,1,20132014,71,1,E,STORE,UPD,,,,D,306,,,0,0
20122013,ST,2298,11420038,170,20122013,30428,,,0,2,850,15,22-03-13,1517.25,20122013,9051,23-03-13,2,20122013,8625,2,E,STORE,ADD,,,,D,306,,,0,0
20122013,ST,2298,11481763,170,20122013,30428,,,0,4,1800,0,22-03-13,7560,20122013,9051,23-03-13,4,20122013,8625,4,E,STORE,ADD,,,,D,306,,,0,0
20122013,ST,2299,12201008,182,20122013,40531,,,0,1,11775,0,05-04-13,12363.75,20132014,33,03-04-13,1,20132014,34,1,E,STORE,ADD,,,,D,406,,,0,0
20122013,ST,2300,12003183,160,20122013,20176,,,0,1,3770,22.5,22-03-13,3067.84,20122013,8933,20-03-13,1,20122013,8515,1,E,STORE,ADD,"INTERIOR ONLY,TP/TPN",,,D,203,,,0,0
